SMILES
N#Cc1cccc(COc2cc(O)c3c(=O)c(O)c(-c4ccccc4)oc3c2)c1
C[C@H](O)[C@H](NC(=O)C[C@@H](O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl)[C@H](C)O)C(=O)NC(Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl
C=CCn1c(S)nnc1CSc1ccccc1[N+](=O)[O-]
O=C1Nc2ccc(I)cc2C1=O
CC(C)C[C@H](CC(=O)[C@@H](NC(=O)c1cccs1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)C(Cc1ccccc1)NC(=O)[C@H](O)[C@@H](O)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl
CC(C)C[C@H](NC(=O)OC1(Cc2ccccc2)CCN(C(=O)OC(C)(C)C)CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O
COc1ccccc1N1CCN(CCCNc2c(C)c(=O)n(C)c(=O)n2C)CC1
CC(C)(C)C[C@H](NC(=O)[C@H]1CCCO1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO
C=C[C@@]1(C)CCC2C(=CCC3[C@](C)(C(=O)O)CCC[C@]23C)C1
COC(=O)C[C@@H]1NC(=O)[C@H](COCc2ccccc2)NC1=O
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12
N[C@@H](Cc1ccccc1)C(=O)O
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)Cc1ccc(F)cc1
C=C1CC[C@H]2[C@](C)(CO)CCC[C@]2(C)[C@H]1CC/C(C)=C\CO
O=C1c2ccccc2-c2n[nH]c3cccc1c23
CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)c2cc(C)on2)c1=O
COCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)(C)C)NC(=O)c1cc2c(OC)cccc2[nH]1
N=C(N)NC(=O)C=Cc1cccc(C2=CCCCC2)c1
O=C(Oc1ccccc1)c1cc(B(O)O)cc([N+](=O)[O-])c1
CSCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@]1(C)CCCC=CCCC[C@@](C)(C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccc(O)cc2)C(N)=O)C(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC1=O
Nc1ccc(F)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1
CC(C)COC(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC(C)(C)C)c2ccsc2)cc1
COc1cccc(OC)c1C(=O)OCC(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(OC)cccc2[nH]1
CSc1ccc(cc1)C(=O)NC2=CN=C(N(CC(=O)N[C@@H](CC(=O)O)C(=O)COc3cc(nn3c4ccc(Cl)cc4)C(F)(F)F)C2=O)c5ccc(F)cc5
COc1cc(/C=C/C(=O)N[C@@H](COC(=O)c2ccccc2)C(=O)NC2CCCCC2)cc(OC)c1OC
O=C(OCCN(CCOC(=O)c1cc(B(O)O)cc([N+](=O)[O-])c1)CCOC(=O)c1cc(B(O)O)cc([N+](=O)[O-])c1)c1cc(B(O)O)cc([N+](=O)[O-])c1
CCOc1ccc(S(=O)(=O)NCc2ccc3c(c2)OCO3)cc1C
CCOC(=O)C=C[C@@H](C[C@@H]1CCNC1=O)NC(=O)C(Cc1ccccc1)c1cccc(NC(=O)OC(C)(C)C)c1OC
Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(cc4c(oc5c(Oc6cc(O)cc(O)c6)c(O)cc(O)c54)c2O)O3)c1
CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)C1CC2
CCOC(=O)/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C
CC(C)C[C@@H](NC(=O)C(NC(=O)[C@@H](C)NC(=O)C1=NOC(C)C1)C(C)C)C(=O)NC(C#N)CCC(N)=O
O=C(On1nnc2ccccc21)c1ccc2[nH]ccc2c1
[Hg]
COc1cc(/C=C/C(=O)OC[C@H](NC(=O)/C=C/c2ccccc2)C(=O)NC2CCCCC2)cc(OC)c1OC
CC(C)C[C@H](NC(=O)OC1CCN(S(C)(=O)=O)CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+]
NC1=Nc2sc3CN(Cc4ccccc4)CCc3c2C(=O)S1
COc1ccccc1/C=C/C(=O)NC(=N)N
O=C(/C=C/c1ccccc1)N[C@@H](COC(=O)c1cccnc1)C(=O)NC1CCCCC1
CCN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)C
Cc1ccc(-c2cnc(C(=O)[C@H](C[C@@H]3CCNC3=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc3ccccc3)s2)cc1
COc1cc(C23OC4(O)CC(O)(CC(O)(C4)O2)O3)ccc1O
CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CCl
O=C(C=Cc1ccccc1)N[C@@H](COC(=O)c1cccnc1)C(=O)NC1CCCCC1
CC1CCCCN1S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2
CC(=O)Nc1ccc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)cc1
O=C1Nc2ccc(S(=O)(=O)N3CCCCC3)cc2C1=O
CC(=O)c1ccccc1S(=O)(=O)c1ccccc1C(=O)O
O=C(Oc1c(Cl)cccc1[N+](=O)[O-])c1ccc(B(O)O)cc1F
CN(C)c1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)Nc2ccc([N+](=O)[O-])cc2Cl)cc1
NC(N)=NC(=O)c1nc(Cl)c(Nc2ccc(F)cc2)nc1N
O=C(Oc1cc(=O)oc2ccccc12)c1cc(B(O)O)cc([N+](=O)[O-])c1
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C
CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)C(F)(F)F
O=C(C=Cc1ccccc1)N[C@@H](COC(=O)c1ccccc1)C(=O)NC1CCCCC1
CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(C)=O)C(C)C
CC(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC(C)(C)C)c2ccsc2)cc1
CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O)C(C)C
COC(=O)c1c(SC)cc(cc1c2cccc(c2)[N+](=O)[O-])c3ccc(F)cc3
CC[C@@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
COc1ccc(OCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)cc1
C(=C/c1ccccc1)\C[N+]1(C/C=C/c2ccccc2)CCN(C(c2ccccc2)c2ccccc2)CC1
O=C(Oc1cncc(Cl)c1)c1cccs1
Cl.COC(=O)c1oc(CN(C(C)C)C(C)C)cc1
CC(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)CC1CCCCC1)C(C)C
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)COC(=O)C(C)(C)C)cc12
O=C(Oc1ccc(OC(=O)c2cc(B(O)O)cc([N+](=O)[O-])c2)c2ccccc12)c1cc(B(O)O)cc([N+](=O)[O-])c1
CC(C)(C)NC(=O)[C@@H](c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1
CC(=O)NCc1cccc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)c1
O=c1cc(OCc2ccc(I)cc2)oc2ccc(OCc3cccc(Cl)c3)c(O)c12
O=C(O)/C(O)=C/C(=O)c1cccc(OCc2ccc(Cl)cc2)c1
Oc1cc(O)c(Oc2cc(O)cc(O)c2Oc2cc(O)cc(O)c2-c2c(O)cc(O)cc2O)c(O)c1
COC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1.Cl
Cc1ccc2ccc(cc2n1)c3ccccc3
CC1=NN(c2ccc(C(C)C)cc2)C(=O)C1=Cc1ccc(-c2cc(Cl)ccc2C(=O)O)o1
Cc1occc1C(=S)Nc1ccc(Cl)c(/C=N/OC(C)(C)C)c1
Oc1cc(O)cc(Oc2c(O)cc(O)cc2Oc2c(O)cc(O)cc2O)c1
COc1ccc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O
N=C(N)NC(=O)C=Cc1cccc(OC(F)(F)F)c1
CC(C)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCc2ccccc2)c2cccnc2)cc1
COc1cc(CC(C)c2nc(C)c(O)c(C34OC5(O)CC(O)(CC(O)(C5)O3)O4)c2CO)ccc1O
CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl.Cl
O=C(/C=C/c1ccccc1)N[C@H](COC(=O)c1ccccc1)C(=O)NCC1CCCCC1
CC(C)(C)OC(=O)C[C@H](NC(=O)OCc1ccccc1)C(=O)CBr
Cc1cccc2c(CCNC[C@H](O)c3cccc(NS(=O)(=O)c4cccs4)c3)c[nH]c12
N#Cc1cccc(COc2cc(O)c3c(=O)c(O)c(-c4ccc5c(c4)OCO5)oc3c2)c1
O=C(O)c1ccccc1-c1ccc(C=C2C(=O)N(c3ccc(F)cc3)N=C2c2ccccc2)o1
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl
CCC(/C=C1\Sc2cc(C)c(C)cc2N1CC)=C\c1sc2c3c(ccc2[n+]1CC)CCCC3
COc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)cc1
COc1ccccc1CNC(=O)[C@H](C)NS(=O)(=O)c1ccccc1
O=C1Nc2ccc(S(=O)(=O)N3CCN(C(=O)c4ccco4)CC3)cc2C1=O
CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)O[C@H]1CCOC1)C(C)C
CCOC(=O)/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C
O=C(O)c1cccc(N2N=C(c3ccccc3)C(=Cc3ccc(-c4cc(Cl)ccc4C(=O)O)o3)C2=O)c1
N=C(N)NC(=O)/C=C/c1ccccc1Br
CC(C)(C)c1ccc(C=CC(=O)NC(=N)N)cc1
Cc1oc(C(C)(C)C)cc1-c1cc(NS(=O)(=O)c2cccs2)[nH]n1
CCC1(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(O)S(=O)(=O)[O-])CCN(C(=O)OC(C)(C)C)CC1.[Na+]
Cc1onc(C)c1COc2ccc(cc2)C(=O)OCC(=O)N3c4ccccc4NC(=O)C3(C)C
CC(C)(C)Nc1nc(N)c(C(=O)N=C(N)N)nc1Cl
N=C(N)NC(=O)C=Cc1ccccc1-c1ccccc1
N=C(N)NC(=O)C=Cc1cc(Br)ccc1F
CC(C)[C@H](S)C(=O)NC1(CCCC1)C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)O
O=C(Oc1ccccc1F)c1cc(B(O)O)cc([N+](=O)[O-])c1
O=C(C=Cc1ccccc1)N[C@@H](COC(=O)C=Cc1ccccc1)C(=O)NC1CCCCC1
CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1CC2
C=C1CCC2[C@](C)(CO)CCC[C@]2(C)[C@H]1CC/C(C)=C\CO
CC(C)C[C@H](NC(=O)OCCc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+]
O=C1Nc2ccc(S(=O)(=O)N3CCN(c4ccc(F)cc4)CC3)cc2C1=O
N=C(NC(=O)CCc1ccccc1)NC(=O)CCc1ccccc1
C=C(C)C(Cc1c(OC)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O)OO
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CNS(C)(=O)=O)cc12
O=C(OCc1ccccc1)c1cc(B(O)O)cc([N+](=O)[O-])c1
CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(N)cc(B(O)O)c1
O=C(Oc1cccnc1Cl)c1cc(B(O)O)cc([N+](=O)[O-])c1
COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(OC)c1O
CC1CCN(S(=O)(=O)c2ccc3c(c2)C(=O)C(=O)N3Cc2ccc3ccccc3c2)CC1
CCCCCCOC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+]
Cc1ccc(cc1)c2nn(Cc3ccccc3)cc2\C=C\C(=O)O
CC(C)(C)c1ccc(N2N=C(c3ccccc3)/C(=C/c3ccc(-c4cc(Cl)ccc4C(=O)O)o3)C2=O)cc1
CC(C)(C)OC(=O)CNC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)C2CC2)cc1
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)COC(=O)c3ccc(Cl)cc3)cc12
NC(=N)c1ccc(OC[C@@H](O)[C@@H](O)COc2ccc(cc2)C(=N)N)cc1
CCc1ccc(C[C@H](NC(=O)[C@H]2N[C@@H]3CC[C@H]2C3)C#N)cc1
O=C(N[C@@H](Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(F)(F)F)OCc1ccccc1
CC(C)C(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2cccnc2)c2cccc(F)c2)cc1
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccs1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl
CC(C)(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc2ccccc2)C(=O)C(F)(F)C(=O)NCc3ccccc3
O=C(Oc1cccc(OC(=O)c2cc(B(O)O)cc([N+](=O)[O-])c2)c1)c1cc(B(O)O)cc([N+](=O)[O-])c1
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C
C=CC(=O)Nc1cccc(C(=O)Nc2ccc(Nc3nccc(-c4cccnc4)n3)cc2)c1
C[C@@H]1C[C@H](Nc2ccc(F)cc2)c3cc(F)ccc3N1C(=O)c4ccc(cc4)C(F)(F)F
CN1CCC2(CC1Cc3[nH]c4ccccc4c23)c5ccccc5
O=C(OCc1c(Cl)cccc1Cl)c1cc(B(O)O)cc([N+](=O)[O-])c1
COc1cc([C@@H]2CC(=O)c3c(cc4c(c3O)CCC(C)(CCCC(C)(C)O)O4)O2)cc(O)c1OC
C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C
O=C(Oc1c(Cl)cc(Cl)cc1Cl)c1cc(B(O)O)cc([N+](=O)[O-])c1
COc1cc(C=CC(=O)NC(=N)N)cc(OC)c1OC
O=C(O)c1ccccc1-c1ccc(C=C2C(=O)N(c3ccccc3)N=C2c2ccccc2)o1
CC(C)c1cc2c(cc1O)[C@@]1(C)CCC(O)C(C)(C)C1CC2
OC(=O)[C@H](Cc1ccncc1)NC(=O)[C@@H]2CCCN2S(=O)(=O)c3cc(Cl)cc(Cl)c3
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NC2CCCCC2)c2cccnc2)cc1
COc1cccc(/C=C/C(=O)N[C@@H](COC(=O)c2ccccc2)C(=O)NC2CCCCC2)c1
CCOC(=O)c1nnn(-c2nonc2NCC(=O)c2cccc(NC(=O)c3cccc(NC(C)=O)c3)c2)c1C
N=C(N)NC(=O)C=Cc1cccc([N+](=O)[O-])c1
CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@H](C)O)C(C)C
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)c1ccccc1N)C(C)C)C(C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O
C=C(CC)C(=O)c1ccc(OCC(=O)NC(C)(C)C(N)=O)c(Cl)c1Cl
Cl.CN(C)c1c(CNC2CCc3c(Cl)cccc23)c(C)nn1C
Nc1nc(nc2c1nnn2CC3=Nc4ccccc4C(=O)N3)C5CC5
N=C(N)NC(=O)C=Cc1cccc(-c2ccccc2)c1
CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC=C(C)C)CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C
C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cccc(F)c2)CC1
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)N(C)C(=O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N3CCCC3C(=O)N[C@@H](Cc4ccccc4)C(=O)O
N=C(N)NC(=O)C=Cc1cccc(F)c1F
COc1ccc2c(c1)C(=O)C(=O)N2
O=C1C(=O)N(Cc2csc3ccccc23)c2ccc(I)cc21
O=C(OCc1cccc2ccccc12)c1cc(B(O)O)cc([N+](=O)[O-])c1
CSCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@]1(C)CCCC=CCCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccc(O)cc2)C(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC1=O
C=CCCC[C@](C)(NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@](C)(CCCC=C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O
O=C(Oc1ccc(OC(=O)c2cc(B(O)O)cc([N+](=O)[O-])c2)c(Cl)c1)c1cc(B(O)O)cc([N+](=O)[O-])c1
Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc4oc5c(Oc6cc(O)cc(O)c6)c(O)cc(O)c5c4c2O3)c1
O=C1Nc2ccc(Cl)cc2C1=O
CCOC(=O)[C@@H]1N[C@H]1C(=O)NCC(=O)NCC(=O)OCc1ccccc1
O(c1cccnc1)c2ccccc2n3nnc(n3)c4ccccn4
